mean,var,calculus,maxAbs,deltaT,median,gradientF,gradientS,bS,label
0.010969712,1.75E-05,8.775769712,0.020707388,800,0.010638756,6.74E-06,-5.39E-05,0.01767131,0
0.009003189,4.02E-05,5.347894234,0.024914266,594,0.007423791,2.56E-05,-4.01E-05,0.015277909,0
-0.024998226,0.000182967,-3.399758782,0.042174064,136,-0.026980436,-0.000626587,0.000720592,-0.048206674,1
0.018432195,7.67E-05,1.880083863,0.028503991,102,0.020616912,0.000597966,-0.000546827,0.032514748,1
-0.033027969,0.000176237,-9.313887151,0.049471992,282,-0.037564189,-0.000684081,0.000185311,-0.05253138,1
0.009632187,2.25E-05,1.011379585,0.015178169,105,0.010723853,0.000328549,-0.000284049,0.017395254,1
0.04204998,0.000589307,7.695146299,0.073363564,183,0.045215987,0.000861979,-0.000953804,0.084015767,1
0.017992946,7.03E-05,5.127989614,0.031257376,285,0.014883046,0.000124457,-0.000347732,0.036145122,1
-0.011636946,4.77E-05,-2.804503966,0.02266243,241,-0.009725329,-0.000367842,0.000123181,-0.021274941,1
0.016363677,8.26E-05,2.74909771,0.028252985,168,0.017419154,0.00032809,-0.000417928,0.032422326,1
-0.025752559,0.000242364,-5.742820586,0.050280804,223,-0.022353352,-0.00030604,0.000823467,-0.05794843,1
0.035708774,0.000347851,5.606277444,0.059524412,157,0.038394962,0.001025678,-0.000671122,0.065832649,1
-0.026226955,0.000127139,-8.890937895,0.041621799,339,-0.027693342,-3.07E-05,0.000599586,-0.048055152,1
0.020090401,9.45E-05,2.270215343,0.031499881,113,0.022352219,0.000633305,-0.000533354,0.035853548,1
-0.034198143,0.000314846,-6.224061942,0.056137477,182,-0.037391563,-0.000634517,0.000697395,-0.064585295,1
0.012908792,5.46E-05,2.543031953,0.022724821,197,0.013621317,0.000395764,-0.000184313,0.024510355,1
-0.002924733,2.12E-06,-0.386064768,0.004676352,132,-0.003230948,-8.27E-05,6.80E-05,-0.005308861,1
0.006006179,9.36E-06,1.225260585,0.009901899,204,0.006479114,7.69E-05,-0.000143763,0.01151496,1
0.012812855,3.80E-05,6.790813317,0.022979808,530,0.013055377,-1.84E-06,-6.32E-05,0.019982004,1
0.007267473,1.29E-05,0.792154544,0.011484023,109,0.008068912,0.000217948,-0.00022115,0.013215882,1
-0.014707023,4.76E-05,-3.250252099,0.024385598,221,-0.01497233,-0.000311733,0.000157835,-0.025389079,1
-0.025719583,0.000168007,-3.394984986,0.041403623,132,-0.02834833,-0.000641111,0.000684587,-0.047441155,1
0.023369075,0.000215057,7.478104,0.049637576,320,0.018185262,0.000708563,-0.000174921,0.042169717,1
-0.009955744,2.62E-05,-1.015485881,0.016181506,102,-0.01096571,-0.000323315,0.000349996,-0.018448358,1
-0.019641772,0.000236123,-4.792592413,0.044683368,244,-0.01458467,-0.000644245,0.000272684,-0.038992438,1
0.015982986,8.25E-05,2.349498955,0.027741679,147,0.017016977,0.000456631,-0.000395498,0.031105344,1
-0.034090368,0.000851931,-11.38618284,0.082293773,334,-0.026664951,-0.000381436,0.000966632,-0.093840982,1
0.004098239,5.98E-06,0.668013017,0.00882323,163,0.003556775,0.000323914,-3.60E-05,0.006116374,1
-0.015533599,6.85E-05,-2.687312546,0.025844449,173,-0.017045276,-0.000347536,0.000305795,-0.029433024,1
0.007648451,1.51E-05,1.093728545,0.012354316,143,0.008411572,0.000211449,-0.000164395,0.014025572,1
-0.004257238,4.10E-06,-0.438495529,0.006608282,103,-0.004722317,-0.000126728,0.000135333,-0.0075957,1
0.015414556,4.71E-05,10.99057878,0.028947006,713,0.015430316,6.09E-05,-2.61E-05,0.019594919,1
-0.014717543,4.42E-05,-3.237859503,0.023026839,220,-0.0159927,-0.000146434,0.000322232,-0.026754275,1
0.036442843,0.000431276,6.304611815,0.06368498,173,0.038812799,0.00086864,-0.000785956,0.071619951,1
0.007745741,1.59E-05,0.821048524,0.012612159,106,0.008517343,0.000264237,-0.000248001,0.014393707,1
0.010931823,3.02E-05,3.049978751,0.019946769,279,0.009638853,7.57E-05,-0.00023759,0.023091079,1
-0.009368662,1.31E-05,-1.854994984,0.014047647,198,-0.010065607,-7.89E-05,0.000245108,-0.01618985,1
0.024724253,0.000152539,4.870677804,0.039509203,197,0.027260916,0.000431044,-0.000413628,0.045551244,1
-0.045290966,0.000707693,-10.4622132,0.081605706,231,-0.046708826,-0.000804909,0.000782971,-0.090697277,1
0.019125274,0.000100288,2.887916388,0.031839526,151,0.020720066,0.000476607,-0.000434013,0.035899737,1
-0.010391355,1.18E-05,-3.81362718,0.014602535,367,-0.010973888,-1.55E-05,0.000118349,-0.016829386,1
0.018452533,0.000105891,3.358360968,0.03201918,182,0.019494764,0.000336111,-0.000445025,0.036806682,1
-0.015877292,9.55E-05,-7.875136922,0.031327478,496,-0.014085301,-9.77E-05,7.87E-07,-0.019904779,1
0.027380477,0.000181994,3.668983887,0.043499176,134,0.030318116,0.000581888,-0.000781135,0.050367585,1
-0.051583635,0.00121586,-11.9158196,0.105548368,231,-0.046907576,-0.001576907,0.000739096,-0.103760264,1
0.023228933,0.000103652,5.853691165,0.034465262,252,0.026584228,0.000199084,-0.000410033,0.040249583,1
-0.020872963,0.000117593,-3.339674128,0.03405517,160,-0.022998792,-0.000503818,0.000426057,-0.038818588,1
0.008681822,1.52E-05,1.163364131,0.012997366,134,0.009814919,0.000196487,-0.000193133,0.014998923,1
-0.006468297,1.05E-05,-0.737385834,0.010380692,114,-0.00712386,-0.000213455,0.000176008,-0.011747519,1
0.005715241,6.10E-06,0.782988079,0.008357638,137,0.006494992,0.000129974,-0.000106823,0.009610848,1
-0.015421739,7.83E-05,-2.266995653,0.027014066,147,-0.016360438,-0.000384063,0.000443026,-0.030714949,1
-0.011303822,3.90E-05,-3.933729924,0.022790261,348,-0.01095049,-0.000320637,3.91E-05,-0.015854685,1
0.015717574,0.000241,6.742839041,0.046367501,429,0.006732062,0.000110107,-0.000595309,0.053776571,1
-0.032504302,0.000257959,-5.52573139,0.051285739,170,-0.036341158,-0.000646747,0.000633118,-0.059116636,1
-0.024877874,0.000295097,-6.592636523,0.054804713,265,-0.016821803,-0.000636314,0.000284227,-0.045654597,1
0.018695602,9.14E-05,1.96303826,0.030212245,105,0.020635886,0.000581849,-0.000638815,0.034596093,1
-0.017827722,0.00011847,-4.546068993,0.034725162,255,-0.015552311,-0.000186988,0.000494343,-0.040282437,1
0.01663357,9.82E-05,5.372643149,0.036101117,323,0.014612615,0.00057311,-8.23E-05,0.025500559,1
0.003230083,1.30E-06,0.542653872,0.004224833,168,0.003817566,7.67E-05,-1.96E-05,0.004594348,1
-0.013148794,5.48E-05,-1.932872744,0.02274495,147,-0.014065411,-0.000336808,0.000348474,-0.025914729,1
0.010871645,1.69E-05,2.402633645,0.01622177,221,0.011223472,7.87E-05,-0.000256961,0.018911949,1
-0.012659518,3.91E-05,-1.278611358,0.020117283,101,-0.01408573,-0.000405304,0.000426991,-0.023029691,1
0.018477557,9.15E-05,2.845543832,0.030361856,154,0.020135517,0.000485566,-0.000376026,0.034122949,1
-0.014191449,4.01E-05,-3.207267514,0.024899321,226,-0.013047794,-0.00010708,0.000434275,-0.028555022,1
0.031173047,0.000323608,9.788336626,0.06502035,314,0.029501822,0.000135277,-0.00102567,0.074827798,1
-0.031318875,0.000550961,-9.520938068,0.074266113,304,-0.017169966,-0.001122046,0.000278375,-0.058829603,1
0.009118712,2.08E-05,1.249263579,0.014587041,137,0.010113516,0.000214889,-0.00023667,0.01672387,1
-0.020324057,0.000262751,-8.434483747,0.052387739,415,-0.01315883,-0.000135667,0.000610117,-0.060170814,1
0.013576219,6.24E-05,2.307957266,0.023518465,170,0.014855133,0.000373683,-0.000266729,0.026095953,1
0.008653415,2.67E-05,1.4624271,0.015513326,169,0.009090626,0.000192416,-0.000225387,0.017700791,1
-0.003441373,1.71E-06,-0.602240327,0.005723682,175,-0.003380333,-2.11E-05,0.000141393,-0.006528715,1
0.028167688,0.000260771,7.182760366,0.05245892,255,0.026807165,0.00030005,-0.000722752,0.060443146,1
0.020085827,0.000131106,7.451841915,0.035000294,371,0.022035608,0.00048245,1.32E-05,0.017740577,1
-0.022072122,0.000148517,-4.568929198,0.037721124,207,-0.023738311,-0.000513039,0.000328288,-0.041696383,1
0.013439419,2.72E-05,3.427051799,0.018892322,255,0.015690143,0.00020988,-6.44E-05,0.01994785,1
-0.012775106,3.91E-05,-1.379711396,0.020086671,108,-0.014259136,-0.000379925,0.000392748,-0.023066894,1
0.020918379,0.000153391,7.342351025,0.044508775,351,0.017910789,0.000575505,-0.000111198,0.033710935,1
0.011779453,4.22E-05,1.507770008,0.019891565,128,0.012893918,0.000304919,-0.000373637,0.022929853,1
-0.013694995,4.48E-05,-1.506449442,0.021658805,110,-0.015170252,-0.000434406,0.000390266,-0.02462579,1
0.029100807,0.000169924,9.050351014,0.044502388,311,0.031712165,0.000243117,-0.000332425,0.052395954,1
-0.022469609,0.00016779,-4.516391354,0.038930843,201,-0.024336324,-0.000442327,0.000435455,-0.044050737,1
-0.011406234,2.89E-05,-2.418121623,0.016778608,212,-0.013516952,-0.00018527,0.00013626,-0.019970037,0
0.01087721,1.62E-05,2.871583547,0.015887806,264,0.011952719,0.000219738,-5.62E-05,0.016408022,0
-0.007421945,1.28E-05,-0.987118721,0.011599171,133,-0.008232161,-0.000180774,0.000180162,-0.013345821,0
0.008711352,2.02E-05,1.315414082,0.014229243,151,0.009619884,0.000213363,-0.000193939,0.016222774,0
0.014761624,7.60E-05,2.834231902,0.026469011,192,0.015391222,0.00033211,-0.000295053,0.029388926,0
-0.009077037,2.71E-05,-2.223873998,0.017980437,245,-0.007019561,-8.88E-05,0.000269225,-0.020557629,0
0.005911088,9.45E-06,1.312261584,0.00983055,222,0.006359156,0.000133974,-7.30E-05,0.010892552,0
-0.005663615,1.08E-05,-1.064759545,0.010223724,188,-0.005761381,-9.47E-05,0.000154367,-0.011729257,0
0.007951331,1.74E-05,1.137040372,0.013055809,143,0.008740754,0.000213158,-0.000185803,0.0148938,0
-0.011474777,6.81E-05,-4.693183772,0.026033264,409,-0.010065645,-8.13E-05,0.00028092,-0.029541626,0
0.010196588,2.20E-05,1.988334589,0.015639312,195,0.01138788,0.000141711,-0.000187853,0.018186808,0
-0.007964072,2.41E-05,-2.245868264,0.015132235,282,-0.008483102,-0.000240814,2.72E-07,-0.00762186,1
0.02383198,0.000271012,6.434634468,0.048702862,270,0.022168779,0.000548801,-0.000323855,0.048636028,1
-0.005354822,8.41E-06,-1.392253811,0.010012206,260,-0.004757038,-5.22E-05,0.000127915,-0.01136451,1
0.006604944,9.71E-06,3.573274532,0.012735956,541,0.006809508,0.000152519,-4.20E-06,0.007414621,1
-0.008760497,8.84E-06,-3.337749306,0.01220742,381,-0.009410505,-0.00012845,8.31E-06,-0.010208958,1
0.012002643,2.37E-05,11.82260338,0.020374274,985,0.012742449,0.000142896,-4.52E-06,0.013507776,1
0.00590206,8.43E-06,4.314406134,0.01224239,731,0.005715602,2.42E-06,-0.000176457,0.013848493,0
0.011770345,2.59E-05,5.025937259,0.017053448,427,0.013284358,0.000115427,-5.71E-05,0.02011766,0
0.010281637,2.27E-05,3.115335964,0.017619151,303,0.009711431,0.000206953,-6.75E-05,0.017246674,0
0.007088836,1.24E-05,0.964081731,0.011329791,136,0.007822888,0.000183938,-0.000168044,0.012930215,0
0.012549899,7.00E-05,27.92352587,0.044292456,2225,0.010620308,1.76E-05,-5.26E-06,0.017331271,0
-0.005244795,5.98E-06,-0.576927427,0.00803103,110,-0.005882741,-0.000143314,0.000152461,-0.009219294,0
0.009351743,1.02E-05,42.19506592,0.019410307,4512,0.009214713,0.000243701,2.98E-07,0.008642361,0
-0.005738585,8.22E-06,-0.791924681,0.009135533,138,-0.006379555,-0.000150027,0.000132588,-0.010490589,0
0.00307737,2.14E-06,0.320046515,0.004771722,104,0.003434115,9.95E-05,-9.00E-05,0.005467262,0
0.008090445,1.20E-05,2.645575415,0.012694847,327,0.009099059,0.000154862,-4.11E-05,0.01304048,1
0.011722778,2.95E-05,5.439369098,0.021627461,464,0.011466118,2.71E-05,-0.000219997,0.024660891,1
0.011950815,4.21E-05,8.317767252,0.028092707,696,0.011494,0.000308713,-1.30E-05,0.015087836,1
0.012789234,2.87E-05,43.76475945,0.032518066,3422,0.013114185,5.01E-05,-2.75E-06,0.016721989,1
-0.004871107,5.51E-06,-0.511466224,0.007601018,105,-0.005454554,-0.000148951,0.000148367,-0.008674097,0
0.012504142,6.95E-05,14.0296469,0.034082217,1122,0.01103911,4.04E-05,-2.13E-05,0.019423966,0
-0.001268264,5.03E-07,-0.135704229,0.002180512,107,-0.00137211,-4.11E-05,4.72E-05,-0.002485344,0
0.008067071,6.21E-05,3.057419786,0.024392332,379,0.003814322,6.23E-05,-0.000363365,0.028136106,0
-0.012251408,3.57E-05,-1.237392174,0.019289228,101,-0.01371034,-0.000410856,0.0003852,-0.022069678,0
0.020962945,9.53E-05,3.605626608,0.032017571,172,0.023591201,0.000370032,-0.000391725,0.037049864,1
-0.01786844,7.82E-05,-2.251423425,0.028438132,126,-0.019764191,-0.000474578,0.000474007,-0.032567186,1
-0.023179457,0.000137669,-3.129226687,0.037494948,135,-0.02552439,-0.000562063,0.000615061,-0.042994653,1
0.015156846,6.32E-05,1.682409925,0.024900889,111,0.016695112,0.000553584,-0.000436253,0.028150289,1
0.015455917,4.98E-05,5.672321488,0.026548121,367,0.015355632,7.69E-05,-0.000212352,0.030039737,1
-0.005117988,7.11E-06,-0.895647943,0.009203957,175,-0.004714678,-6.80E-05,0.000183505,-0.010590817,1
0.007700273,1.32E-05,2.410185311,0.01497693,313,0.007487237,0.000283508,-3.24E-05,0.011503283,1
0.009027606,2.19E-05,1.011091843,0.014740431,112,0.009920203,0.00030221,-0.000265425,0.01668482,1
0.011171469,6.00E-05,14.54525248,0.034008083,1302,0.011253046,9.47E-05,-1.04E-05,0.014990452,1
0.014932223,4.90E-05,5.584651319,0.025378211,374,0.016112675,7.67E-05,-0.000286686,0.029090949,1
0.011945341,2.46E-05,4.419776176,0.017787018,370,0.013917634,5.27E-05,-0.000194057,0.020790257,1
0.011359507,4.65E-05,2.215103787,0.02033018,195,0.012145189,0.000232417,-0.000246636,0.022864082,1
0.012874901,4.78E-05,5.11133559,0.024252994,397,0.013109806,7.24E-05,-0.000206986,0.026646164,0
0.006131607,8.50E-06,1.888534832,0.011389297,308,0.006054615,2.44E-05,-0.000182605,0.01313083,0
-0.008690681,1.38E-05,-2.024928601,0.013823763,233,-0.008802157,-0.000212004,6.95E-05,-0.014315062,0
0.012448944,4.78E-05,1.917137389,0.021407414,154,0.013321616,0.000300809,-0.000313637,0.024319624,0
-0.004120412,3.92E-06,-0.502690258,0.006447374,122,-0.004587142,-0.000145897,8.74E-05,-0.007263199,0
0.015433718,3.70E-05,12.77911819,0.0275788,828,0.015219044,0.000180697,-1.33E-05,0.019913339,0
0.014120397,4.93E-05,4.320841633,0.022603363,306,0.017021737,0.000109815,-0.000211017,0.025368782,0
0.009589927,4.88E-06,26.43942889,0.014563496,2757,0.010024897,2.36E-05,-7.86E-07,0.010614805,0
0.00427712,2.39E-06,1.184762118,0.006533547,277,0.004523946,1.55E-05,-0.000103249,0.007492532,0
-0.009270181,2.44E-05,-3.457777476,0.018847177,373,-0.008895046,-0.000105044,3.67E-05,-0.012784939,0
0.0153867,5.29E-05,6.647054214,0.025839669,432,0.016058817,4.12E-05,-0.000164496,0.027183695,0
0.010756036,6.49E-05,4.549803391,0.025595686,423,0.007926837,0.000194451,-6.70E-05,0.01830487,1
-0.006855145,1.26E-05,-0.980285714,0.0112343,143,-0.007466383,-0.000184526,0.000155821,-0.012671791,1
0.009368333,1.90E-05,3.381968271,0.016144625,361,0.008827474,9.55E-05,-7.11E-05,0.016145972,1
0.011608525,2.89E-05,4.875580611,0.020814432,420,0.011981915,2.34E-05,-0.000267413,0.02390695,1
0.03793183,0.00039648,22.34184798,0.077431805,589,0.041702221,8.24E-05,-0.001118819,0.089108884,1
-0.019127916,0.000113503,-2.486629048,0.032832749,130,-0.020485434,-0.000770444,0.000435389,-0.036074174,1
0.008651028,1.08E-05,1.583138096,0.011838373,183,0.010233712,7.89E-05,-0.000194022,0.013735965,1
-0.036182568,0.000465086,-7.598339304,0.0670043,210,-0.035889163,-0.000478302,0.001114304,-0.077649998,1
0.052752641,0.001737235,17.25011367,0.130889323,327,0.030403872,0.001796527,-0.00048104,0.103557711,1
0.028228165,0.000403971,5.815001956,0.058187828,206,0.026398823,0.000441827,-0.000982027,0.067045648,1
-0.048286204,0.000667215,-6.615210008,0.080632945,137,-0.052816916,-0.00140982,0.001187303,-0.090855618,1
0.021693481,9.77E-05,3.991600531,0.032343788,184,0.024812592,0.000393211,-0.000325469,0.037605642,1
-0.021878678,0.000140448,-5.207125408,0.035652243,238,-0.024750211,-0.000444362,0.000271367,-0.041454572,1
-0.012714928,6.04E-05,-2.212397527,0.023195071,174,-0.01322849,-0.000233061,0.000388462,-0.026754276,1
0.027376449,9.93E-05,6.433465596,0.035577145,235,0.033479426,0.000477512,-0.000135951,0.040323622,1
-0.029625658,0.000252962,-4.058715162,0.049670993,137,-0.032116871,-0.000888368,0.000718606,-0.055937872,1
0.008497311,8.88E-06,1.096153126,0.010664535,129,0.010173047,0.00010003,-0.000201685,0.012417151,1
-0.032311191,0.00030166,-4.458944303,0.054131546,138,-0.035096963,-0.000807544,0.000887558,-0.061955061,1
0.023830609,8.27E-05,7.506641716,0.04030789,315,0.022377709,0.00068356,-7.99E-05,0.033310463,1
-0.045223637,0.00043115,-23.87808032,0.080281291,528,-0.044961948,-0.000965628,0.000120233,-0.070744933,1
-0.017282132,7.29E-05,-1.866470269,0.027417059,108,-0.019177389,-0.000581434,0.000491027,-0.031113918,1
0.01609859,8.46E-05,3.219717995,0.028316317,200,0.017062515,0.000444264,-0.000241525,0.030839599,1
0.018518411,0.000122533,3.611090094,0.033592239,195,0.019325352,0.000328757,-0.000447861,0.03818891,1
-0.037318134,0.000465646,-6.866536631,0.066026279,184,-0.03926484,-0.000744492,0.000878201,-0.075053251,1
-0.014795184,5.81E-05,-1.982554618,0.024162503,134,-0.016212223,-0.000377106,0.000393171,-0.027615922,1
-0.034492099,0.000209791,-11.10645574,0.052020439,322,-0.037919696,-0.000501988,0.000202294,-0.056630979,1
0.020915091,0.000105004,2.593471274,0.033080906,124,0.023183363,0.000554601,-0.000558009,0.03780073,1
-0.02096862,0.00011328,-2.935606753,0.033739612,140,-0.023210206,-0.00054759,0.000488422,-0.038441083,1
0.061071,0.001085215,12.03098697,0.102364608,197,0.066733996,0.001153838,-0.001123313,0.117256618,1
-0.025759974,0.000156822,-3.245756733,0.040501338,126,-0.028647914,-0.000749857,0.000610285,-0.046279732,1
0.031683718,0.000279607,13.30716177,0.063457508,420,0.030915151,8.20E-05,-0.000721939,0.072201791,1
0.046514602,0.001140411,18.18720945,0.101996862,391,0.036527162,0.00080375,-0.000428348,0.092977088,1
-0.012448012,4.16E-05,-1.717825615,0.020468967,138,-0.013584549,-0.000364457,0.000284091,-0.023082826,1
0.004132525,3.70E-06,1.103384255,0.007291028,267,0.00431758,0.000155124,-6.33E-06,0.004706444,1
-0.005327576,7.06E-06,-0.591360883,0.008526754,111,-0.005865358,-0.000150716,0.000169758,-0.009797744,1
0.007035791,1.98E-05,1.660446672,0.013494112,236,0.006812279,0.000190128,-9.32E-05,0.013695361,1
0.005941127,8.02E-06,3.04779816,0.011676338,513,0.005995841,9.05E-06,-0.000136135,0.013267836,1
-0.001919945,8.53E-07,-0.195834357,0.002989001,102,-0.002142946,-6.80E-05,5.47E-05,-0.003389633,1
-0.010178157,2.87E-05,-1.363873055,0.016745373,134,-0.011194,-0.000291025,0.000255391,-0.019128646,1
0.008304405,2.94E-05,1.021441837,0.015570935,123,0.008844051,0.000246997,-0.000333333,0.017829256,1
-0.010096152,2.34E-05,-1.070192061,0.015700233,106,-0.011280748,-0.000329914,0.00028671,-0.018041766,1
-0.012011171,3.14E-05,-2.210055466,0.018569047,184,-0.013276716,-0.000274435,0.000164012,-0.021012394,1
0.025007137,0.00020679,5.451555973,0.043985685,218,0.02650276,0.000454325,-0.000451378,0.049684157,1
0.004916816,6.54E-06,0.668686987,0.008296769,136,0.005164531,9.93E-05,-0.000170749,0.009501624,1
0.010180423,3.33E-05,1.547424272,0.017598932,152,0.010975784,0.000302281,-0.000228339,0.019665764,1
0.01082724,6.60E-05,5.662646672,0.02587335,523,0.00749201,4.61E-05,-0.000204294,0.030207482,1
0.001936021,1.28E-06,0.259426786,0.003559146,134,0.001886542,9.74E-05,-4.00E-05,0.003649655,1
-0.006408798,1.38E-05,-1.147174773,0.011161448,179,-0.006900925,-0.000123078,0.000155706,-0.012881197,1
0.015390497,0.000112122,4.986521062,0.033528845,324,0.011198324,0.000142328,-0.000366366,0.038119187,1
0.023304864,0.000175833,4.288094908,0.040308356,184,0.02510997,0.000445585,-0.000533442,0.046194665,1
0.012933567,8.02E-05,3.168723916,0.028802092,245,0.008238888,0.000510185,-0.000138853,0.023869078,1
0.032345604,0.000309668,9.186151622,0.063628665,284,0.02447182,0.000841718,-0.000247281,0.055028422,1
-0.024121046,0.000189275,-7.839340092,0.046860566,325,-0.024899254,-0.000726307,3.59E-05,-0.027555681,1
-0.018305603,0.000101725,-2.727534783,0.031006109,149,-0.019844779,-0.000514809,0.000420492,-0.034994383,1
-0.046250042,0.000575242,-15.72501445,0.081282278,340,-0.044596054,-0.000305376,0.000921031,-0.095285579,1
0.068547469,0.001149343,8.636981049,0.109469732,126,0.075495589,0.00186596,-0.001770728,0.1247598,1
-0.055205857,0.001166354,-20.7574024,0.124664212,376,-0.044413581,-0.001831366,0.000288333,-0.093142808,1
0.012403495,4.69E-05,3.262119304,0.022957394,263,0.012211782,0.000104802,-0.000423908,0.026556797,1
-0.046405506,0.000895914,-10.81248294,0.094180777,233,-0.040487537,-0.001348746,0.000629591,-0.090570403,1
0.027848022,0.000240289,4.427835454,0.047917597,159,0.02969935,0.000712614,-0.000631053,0.053857441,1
-0.023306254,0.000171843,-5.104069701,0.040236138,219,-0.025047452,-0.000362044,0.000453701,-0.046019913,1
-0.029697144,0.000234843,-3.652748753,0.048344362,123,-0.032699846,-0.00078157,0.000889898,-0.055673933,1
0.029063105,0.000217507,3.458509438,0.046861231,119,0.031980554,0.000940333,-0.000762789,0.053114849,1
-0.016026018,6.58E-05,-2.03530425,0.025805851,127,-0.017720148,-0.000512001,0.000375772,-0.029178416,0
0.003212635,3.93E-06,0.719630247,0.006321205,224,0.003371302,0.000195536,-2.77E-08,0.003072251,0
0.009454152,2.23E-05,3.044236858,0.015173543,322,0.01013947,0.000159044,-7.25E-05,0.017180074,0
0.019744953,0.000490981,6.456599635,0.099024182,327,0.014143882,0,-0.00013265,0.041366899,1
-0.035113608,0.000405628,-6.250222222,0.061774635,178,-0.037087213,-0.000723819,0.00083302,-0.069890581,1
-0.011166352,3.31E-05,-1.730784504,0.019337153,155,-0.011142688,-0.000173318,0.000417909,-0.022334631,1
0.027816292,0.000195312,4.00554605,0.044786266,144,0.030633887,0.000739851,-0.000594533,0.051047236,1
-0.016130512,6.24E-05,-1.629181755,0.025347552,101,-0.017961162,-0.000505602,0.000538109,-0.029054976,1
0.027398116,0.000210121,4.438494733,0.045616508,162,0.029738529,0.000698806,-0.000543807,0.051175349,1
-0.06978378,0.00178208,-21.07470161,0.128583332,302,-0.071853468,-0.000718716,0.001394014,-0.147660598,1
0.026066879,0.000243032,4.613837509,0.046432081,177,0.028005546,0.000735641,-0.000495236,0.050694167,1
0.017056966,0.000116935,3.309051373,0.032243186,194,0.017334384,0.000271464,-0.000526698,0.03723676,1
-0.029782186,0.000249085,-4.824714134,0.049437684,162,-0.03253611,-0.000741516,0.00060404,-0.056049335,1
-0.00721185,8.61E-06,-1.860657289,0.010042541,258,-0.00867193,-0.00017001,4.07E-05,-0.011396981,0
-0.009445153,3.31E-05,-1.860695108,0.017399813,197,-0.009739698,-0.000217729,0.000185216,-0.019186225,0
-0.004613103,6.21E-06,-0.599703436,0.007768756,130,-0.004994819,-0.000130098,0.000131991,-0.008854086,0
-0.002969768,3.08E-06,-0.454374465,0.005440866,153,-0.002967724,-5.74E-05,0.000109067,-0.006240852,0
-0.003681199,3.19E-06,-0.382844707,0.005791877,104,-0.004079872,-0.000111592,0.000119228,-0.006623427,0
0.005040948,5.39E-06,24.08564916,0.015282627,4778,0.004904766,-9.54E-08,-6.06E-05,0.013193175,0
-0.039809198,0.000540009,-6.528708542,0.070829415,164,-0.04194977,-0.000857024,0.001071874,-0.080712827,0
0.047447805,0.000515106,7.212066293,0.074229473,152,0.052592799,0.000943015,-0.001080201,0.085785088,0
0.120136152,0.005432073,26.67022566,0.222621388,222,0.122534911,0.002813538,-0.001914669,0.240543153,0
-0.027171805,7.59E-05,-6.167999744,0.033930586,227,-0.031709967,-0.000394744,0.000122025,-0.037803603,0
0.116830272,0.005475679,22.7819031,0.220700867,195,0.118546599,0.002610957,-0.002623163,0.243258399,0
-0.014898721,7.54E-05,-5.289046111,0.031003354,355,-0.013902324,-0.00016406,9.24E-05,-0.021916894,0
0.013875334,4.63E-05,1.651164794,0.02197961,119,0.015313305,0.000364776,-0.00039538,0.025241363,0
-0.037900245,0.000452666,-9.133959121,0.064806177,241,-0.040998771,-0.000671579,0.000549824,-0.073698761,0
0.015829817,0.000127238,4.384859423,0.037207937,277,0.014504618,8.23E-05,-0.000605911,0.0422767,0
-0.029091394,0.000120427,-6.981934654,0.043567795,240,-0.032528572,-0.00017538,0.000780861,-0.050602196,0
0.011629514,0.000106303,9.954864271,0.048445157,856,0.008738607,0.001006074,-1.78E-05,0.01758466,0
-0.012295681,3.58E-05,-2.336179444,0.019253383,190,-0.013764869,-0.000197373,0.000230434,-0.022301037,0
0.012626374,2.87E-05,3.09346173,0.020392052,245,0.011967912,9.62E-05,-0.000279097,0.023578347,1
-0.027659697,0.000202398,-3.982996303,0.045123217,144,-0.030379535,-0.000583083,0.000757838,-0.051832486,1
0.046056493,0.000361859,16.11977241,0.068944058,350,0.052144687,0.000152792,-0.00063914,0.074902327,1
0.043263047,0.000490447,7.744085401,0.069416732,179,0.04857004,0.000732014,-0.000955534,0.080550038,1
-0.044412871,0.000292039,-12.08030085,0.064591568,272,-0.049523898,-0.000221056,0.000728843,-0.073563277,1
0.014454662,4.80E-05,1.618922197,0.022615802,112,0.016036831,0.000459354,-0.000383793,0.02580249,1
-0.016190663,6.31E-05,-2.574315366,0.025601412,159,-0.018059434,-0.000320503,0.000357845,-0.029521606,1
0.010824113,2.62E-05,1.850923373,0.016910229,171,0.011957339,0.000264525,-0.000164112,0.019110655,1
-0.007000689,1.31E-05,-1.17611571,0.01133969,168,-0.007772805,-0.00016095,0.000134425,-0.013018331,1
0.018411278,0.000292807,4.731698448,0.047165011,257,0.012382344,0.000259475,-0.000742262,0.054376371,1
0.009122334,4.17E-05,2.207604729,0.019585286,242,0.007972284,0.000392657,-0.000109948,0.018431226,1
0.016718744,8.48E-05,3.510936321,0.028334741,210,0.018179977,0.000270147,-0.000325617,0.032662176,1
-0.016013714,7.81E-05,-3.827277742,0.027577489,239,-0.017141366,-0.00030786,0.000213514,-0.030411335,1
-0.006710599,1.31E-05,-1.053564098,0.011093247,157,-0.007465208,-0.000162738,0.000145322,-0.012732692,0
0.004016729,4.60E-06,0.465940532,0.006668631,116,0.004397191,0.000144155,-0.000112037,0.007512333,0
-0.00644676,1.21E-05,-0.908993211,0.010810805,141,-0.007054455,-0.000162991,0.000167903,-0.012337664,0
0.006533806,1.17E-05,0.842860917,0.010755324,129,0.007178562,0.000178372,-0.000183509,0.012272383,0
